GameID,Name,Platform,Year,Genre,Publisher,Global_Sales,Critic_Score,User_Score,Avg_Playtime_Hours,Price_USD,ESRB_Rating,Multiplayer,Sales_Category,Score_Gap,Decade
G0609,Dark Empire 1,Xbox,2016,RPG,Epic Games,2.92,58,7.2,11,9.99,E10+,No,Medium (1-5M),-1.4,2010
G0610,Space Raid 1,Nintendo Switch,2012,Fighting,Microsoft,11.04,56,5.7,20,49.99,E,No,High (5-15M),-0.1,2010
G0611,Rising Odyssey 1,PC,2020,Puzzle,Nintendo,1.63,55,5.4,10,69.99,T,Yes,Medium (1-5M),0.1,2020
G0612,Dark Arena,PlayStation,2019,Shooter,Epic Games,1.24,70,7.2,15,19.99,M,Yes,Medium (1-5M),-0.2,2010
G0613,Lost Empire 1,PlayStation,2021,RPG,Epic Games,5.8,88,8.6,109,39.99,M,No,High (5-15M),0.2,2020
G0614,Dark Warriors 1,PC,2019,Sports,Sega,4.25,90,9.8,21,59.99,T,No,Medium (1-5M),-0.8,2010
G0615,Super Force,PlayStation,2015,Strategy,Electronic Arts,2.41,88,7.5,71,49.99,T,No,Medium (1-5M),1.3,2010
G0616,Super Force 3,Nintendo Switch,2022,Action,Sony Interactive,45.0,81,6.6,14,49.99,M,No,Blockbuster (15M+),1.5,2020
G0617,Rising Tactics 2,PC,2019,Sports,Activision,1.85,73,5.4,55,49.99,E10+,No,Medium (1-5M),1.9,2010
G0618,Legend Arena,PC,2012,Shooter,Electronic Arts,2.28,83,8.8,23,49.99,E10+,Yes,Medium (1-5M),-0.5,2010
G0619,Dragon Age,PlayStation,2017,RPG,Electronic Arts,4.25,86,8.8,30,59.99,E10+,Yes,Medium (1-5M),-0.2,2010
G0620,Eternal Warriors 1,Xbox,2025,Action,Square Enix,2.98,83,7.7,11,29.99,E,No,Medium (1-5M),0.6,2020
G0621,Storm Tactics 2,Xbox,2020,Sports,Capcom,2.24,84,7.3,4,14.99,E,No,Medium (1-5M),1.1,2020
G0622,Lost Odyssey,PC,2017,Adventure,Microsoft,4.24,82,8.4,29,29.99,T,Yes,Medium (1-5M),-0.2,2010
G0623,Space Tactics 3,Nintendo Switch,2018,Adventure,Activision,0.85,55,4.6,15,19.99,M,Yes,Low (<1M),0.9,2010
G0624,Neon Dawn,PlayStation,2016,Adventure,Capcom,3.2,78,6.8,52,59.99,T,Yes,Medium (1-5M),1.0,2010
G0625,Final Force 1,Xbox,2015,Action,Electronic Arts,2.21,83,7.4,107,59.99,M,No,Medium (1-5M),0.9,2010
G0626,Ultra Odyssey 2,Nintendo Switch,2020,Action,Valve,5.96,98,9.7,17,49.99,M,Yes,High (5-15M),0.1,2020
G0627,Eternal Strike 3,Nintendo Switch,2020,Sports,Activision,0.56,71,7.6,22,39.99,T,Yes,Low (<1M),-0.5,2020
G0628,Cyber Age 2,PC,2023,Sports,Bandai Namco,5.67,62,5.9,16,14.99,E,Yes,High (5-15M),0.3,2020
G0629,Super Empire,Xbox,2016,Sports,Sega,2.74,74,6.6,8,39.99,E10+,Yes,Medium (1-5M),0.8,2010
G0630,Dragon Dawn 3,PlayStation,2017,Shooter,Sega,6.91,80,7.4,13,39.99,M,Yes,High (5-15M),0.6,2010
G0631,Ultra Strike 1,Nintendo Switch,2019,Adventure,Valve,0.68,82,8.3,19,29.99,T,No,Low (<1M),-0.1,2010
G0632,Dragon Age 1,PC,2015,RPG,Sony Interactive,5.81,69,7.3,27,14.99,T,No,High (5-15M),-0.4,2010
G0633,Ultra Odyssey,PlayStation,2017,RPG,Electronic Arts,1.3,72,7.2,28,39.99,T,No,Medium (1-5M),0.0,2010
G0634,Eternal Quest 2,Mobile,2024,Action,Capcom,10.39,88,9.8,12,9.99,T,No,High (5-15M),-1.0,2020
G0635,Eternal Dawn 1,PlayStation,2016,Fighting,Electronic Arts,13.13,58,4.9,12,49.99,T,No,High (5-15M),0.9,2010
G0636,Final Force 3,Xbox,2020,RPG,Sony Interactive,3.82,75,7.2,53,29.99,T,No,Medium (1-5M),0.3,2020
G0637,Dragon Warriors 1,Nintendo Switch,2021,Action,Square Enix,16.54,67,5.8,20,69.99,T,No,Blockbuster (15M+),0.9,2020
G0638,Neon Chronicles 2,PlayStation,2015,RPG,Valve,3.46,64,3.8,6,39.99,E,Yes,Medium (1-5M),2.6,2010
G0639,Cyber Rivals 1,Mobile,2022,Adventure,Capcom,9.17,83,8.1,26,19.99,E10+,No,High (5-15M),0.2,2020
G0640,Epic Empire,Xbox,2021,Adventure,Take-Two,1.26,74,6.6,8,29.99,M,No,Medium (1-5M),0.8,2020
G0641,Eternal Legacy 1,PC,2019,Adventure,Microsoft,5.26,61,7.2,35,59.99,M,No,High (5-15M),-1.1,2010
G0642,Legend Empire 3,PC,2024,Adventure,Sega,3.74,81,7.8,21,9.99,T,Yes,Medium (1-5M),0.3,2020
G0643,Space Strike,Xbox,2018,Sports,Sega,19.64,83,9.8,8,14.99,E10+,Yes,Blockbuster (15M+),-1.5,2010
G0644,Ancient Legacy 1,Mobile,2022,Simulation,Sega,0.77,66,7.1,16,29.99,E10+,No,Low (<1M),-0.5,2020
G0645,Iron Arena 1,PC,2015,Action,Sega,5.51,73,6.9,25,29.99,M,Yes,High (5-15M),0.4,2010
G0646,Mega Raid 2,Nintendo Switch,2012,Action,Microsoft,4.69,86,8.5,29,59.99,M,No,Medium (1-5M),0.1,2010
G0647,Epic Dawn 3,Mobile,2017,RPG,Capcom,5.28,67,7.1,28,49.99,E10+,No,High (5-15M),-0.4,2010
G0648,Eternal Dawn,Xbox,2025,Simulation,Nintendo,19.6,60,5.6,21,49.99,T,Yes,Blockbuster (15M+),0.4,2020
G0649,Storm Empire 3,PlayStation,2012,Action,Epic Games,2.83,71,6.2,97,59.99,E10+,No,Medium (1-5M),0.9,2010
G0650,Epic Tactics 3,Xbox,2025,Sports,Activision,2.03,66,5.7,37,39.99,E10+,No,Medium (1-5M),0.9,2020
G0651,Rising Fury 2,PlayStation,2025,Puzzle,Sony Interactive,12.15,58,6.0,25,29.99,T,No,High (5-15M),-0.2,2020
G0652,Mega Chronicles 1,PC,2020,Sports,Microsoft,32.18,70,6.6,33,9.99,T,No,Blockbuster (15M+),0.4,2020
G0653,Lost Warriors 3,Nintendo Switch,2021,Adventure,Electronic Arts,5.79,82,9.4,5,59.99,T,Yes,High (5-15M),-1.2,2020
G0654,Legend Age 1,Xbox,2024,Sports,Epic Games,12.85,91,9.0,13,14.99,E,No,High (5-15M),0.1,2020
G0655,Iron Quest,Xbox,2020,RPG,Activision,1.26,70,6.7,29,49.99,E10+,Yes,Medium (1-5M),0.3,2020
G0656,Epic Tactics 1,PC,2018,Puzzle,Bandai Namco,5.37,59,6.9,32,49.99,E,Yes,High (5-15M),-1.0,2010
G0657,Ancient Arena 1,PC,2012,Racing,Valve,0.45,91,7.8,16,49.99,M,Yes,Low (<1M),1.3,2010
G0658,Storm Horizon 3,PlayStation,2018,Shooter,Bandai Namco,11.92,67,8.7,12,29.99,E,Yes,High (5-15M),-2.0,2010
G0659,Shadow Legacy 2,PC,2016,Racing,Nintendo,0.8,52,3.1,17,14.99,E10+,No,Low (<1M),2.1,2010
G0660,Super Age,PC,2014,Racing,Sony Interactive,15.0,70,6.8,57,59.99,E,Yes,High (5-15M),0.2,2010
G0661,Neon Chronicles 3,Nintendo Switch,2012,Fighting,Ubisoft,0.74,88,8.9,84,19.99,T,Yes,Low (<1M),-0.1,2010
G0662,Rising Rivals 2,PlayStation,2014,Shooter,Microsoft,15.88,77,6.3,17,19.99,T,Yes,Blockbuster (15M+),1.4,2010
G0663,Super Age 3,PlayStation,2012,Fighting,Bandai Namco,4.6,75,7.6,45,19.99,E10+,Yes,Medium (1-5M),-0.1,2010
G0664,Epic Force 3,Xbox,2012,Action,Bandai Namco,3.39,74,6.8,28,49.99,E10+,No,Medium (1-5M),0.6,2010
G0665,Iron Force 3,Mobile,2024,Simulation,Valve,1.43,80,7.0,15,39.99,T,No,Medium (1-5M),1.0,2020
G0666,Pixel Rivals,PlayStation,2015,Puzzle,Ubisoft,2.05,82,7.0,43,59.99,T,Yes,Medium (1-5M),1.2,2010
G0667,Cyber Age 1,PlayStation,2019,Adventure,Sega,15.21,78,6.7,14,49.99,E,Yes,Blockbuster (15M+),1.1,2010
G0668,Pixel Arena,PlayStation,2019,Sports,Ubisoft,16.0,55,6.2,116,49.99,E10+,Yes,Blockbuster (15M+),-0.7,2010
G0669,Super Force 2,PC,2022,Action,Electronic Arts,9.39,84,7.6,55,29.99,E10+,Yes,High (5-15M),0.8,2020
G0670,Rising Raid 2,Xbox,2021,Action,Capcom,2.26,83,8.4,44,59.99,E10+,No,Medium (1-5M),-0.1,2020
G0671,Mega Fury 1,Xbox,2024,Sports,Capcom,3.97,57,6.5,26,49.99,T,Yes,Medium (1-5M),-0.8,2020
G0672,Ultra Age 1,PlayStation,2023,Racing,Epic Games,10.15,48,4.9,15,9.99,E,No,High (5-15M),-0.1,2020
G0673,Mega Worlds,Mobile,2015,Racing,Electronic Arts,1.11,93,9.8,32,29.99,T,No,Medium (1-5M),-0.5,2010
G0674,Storm Arena 3,PC,2018,Action,Sony Interactive,8.58,77,6.6,35,39.99,M,Yes,High (5-15M),1.1,2010
G0675,Ultra Worlds 1,PC,2017,Racing,Capcom,1.76,61,4.7,16,29.99,E10+,No,Medium (1-5M),1.4,2010
G0676,Iron Fury 1,PlayStation,2019,Puzzle,Square Enix,1.14,76,7.4,96,49.99,M,Yes,Medium (1-5M),0.2,2010
G0677,Storm Legacy 2,Nintendo Switch,2015,Fighting,Bandai Namco,0.55,85,8.1,20,39.99,E,Yes,Low (<1M),0.4,2010
G0678,Rising Dawn 2,PlayStation,2013,Sports,Take-Two,1.87,67,6.5,96,19.99,E10+,No,Medium (1-5M),0.2,2010
G0679,Iron Arena 2,PC,2017,Action,Epic Games,9.07,82,8.6,48,49.99,T,No,High (5-15M),-0.4,2010
G0680,Rising Raid 3,Xbox,2016,Action,Sony Interactive,0.37,74,7.8,9,49.99,M,Yes,Low (<1M),-0.4,2010
G0681,Battle Strike 3,PlayStation,2025,Strategy,Square Enix,33.3,98,9.8,34,69.99,E,Yes,Blockbuster (15M+),0.0,2020
G0682,Rising Empire 3,PlayStation,2014,Fighting,Square Enix,4.13,94,8.5,16,39.99,T,No,Medium (1-5M),0.9,2010
G0683,Shadow Souls 1,PC,2014,Strategy,Nintendo,1.2,76,8.3,22,59.99,E10+,No,Medium (1-5M),-0.7,2010
G0684,Pixel Fury 1,PC,2018,Action,Square Enix,26.08,77,8.4,26,9.99,E10+,Yes,Blockbuster (15M+),-0.7,2010
G0685,Legend Chronicles 1,PC,2016,Sports,Take-Two,4.88,73,7.6,26,9.99,T,No,Medium (1-5M),-0.3,2010
G0686,Dragon Odyssey,PC,2022,Action,Electronic Arts,5.91,82,7.0,26,9.99,M,Yes,High (5-15M),1.2,2020
G0687,Legend Strike 1,Mobile,2022,Shooter,Activision,2.6,76,6.4,31,49.99,E10+,No,Medium (1-5M),1.2,2020
G0688,Ancient Chronicles 3,PC,2023,Shooter,Bandai Namco,17.16,58,5.9,13,14.99,E10+,Yes,Blockbuster (15M+),-0.1,2020
G0689,Rising Dawn 1,PC,2024,Strategy,Ubisoft,3.7,75,6.6,28,29.99,T,No,Medium (1-5M),0.9,2020
G0690,Pixel Legacy,PC,2018,Shooter,Activision,6.62,67,7.9,25,19.99,E10+,Yes,High (5-15M),-1.2,2010
G0691,Epic Fury 3,PlayStation,2018,Action,Activision,11.98,72,5.8,45,49.99,E10+,Yes,High (5-15M),1.4,2010
G0692,Rising Empire 2,Nintendo Switch,2024,RPG,Bandai Namco,1.72,93,9.5,27,19.99,E,No,Medium (1-5M),-0.2,2020
G0693,Eternal Fury 3,PC,2012,Racing,Square Enix,31.86,67,5.6,8,69.99,E10+,No,Blockbuster (15M+),1.1,2010
G0694,Battle Souls 1,PC,2018,Simulation,Electronic Arts,2.38,98,7.8,15,39.99,T,No,Medium (1-5M),2.0,2010
G0695,Final Worlds,Xbox,2013,Action,Electronic Arts,30.73,78,8.4,27,59.99,E,Yes,Blockbuster (15M+),-0.6,2010
G0696,Iron Arena 3,PlayStation,2015,RPG,Ubisoft,45.0,78,7.4,58,29.99,E10+,No,Blockbuster (15M+),0.4,2010
G0697,Lost Tactics 3,Xbox,2024,Action,Activision,1.22,82,7.9,59,14.99,T,Yes,Medium (1-5M),0.3,2020
G0698,Neon Arena 2,Nintendo Switch,2018,Racing,Sega,0.42,91,7.9,17,29.99,M,Yes,Low (<1M),1.2,2010
G0699,Cyber Worlds 1,Nintendo Switch,2018,Shooter,Capcom,13.39,54,3.9,19,29.99,E10+,No,High (5-15M),1.5,2010
G0700,Neon Odyssey 3,PlayStation,2014,Action,Bandai Namco,3.1,80,6.4,12,29.99,E,No,Medium (1-5M),1.6,2010
G0701,Ultra Force 2,PlayStation,2017,Simulation,Activision,6.93,83,6.6,23,59.99,T,Yes,High (5-15M),1.7,2010
G0702,Dragon Quest 2,Nintendo Switch,2023,Adventure,Electronic Arts,2.31,89,9.4,24,29.99,T,Yes,Medium (1-5M),-0.5,2020
G0703,Epic Rivals 3,PC,2024,Action,Sega,38.14,61,5.1,36,9.99,M,Yes,Blockbuster (15M+),1.0,2020
G0704,Cyber Souls,Nintendo Switch,2019,Simulation,Electronic Arts,4.44,68,6.4,16,14.99,E10+,No,Medium (1-5M),0.4,2010
G0705,Eternal Rivals 1,PC,2021,Fighting,Microsoft,1.39,70,7.8,42,59.99,E10+,No,Medium (1-5M),-0.8,2020
G0706,Dark Force,Xbox,2019,Action,Microsoft,4.68,85,9.0,34,14.99,E,No,Medium (1-5M),-0.5,2010
G0707,Storm Arena 1,PC,2015,RPG,Bandai Namco,12.62,93,8.8,19,9.99,E,No,High (5-15M),0.5,2010
G0708,Super Dawn,PlayStation,2020,RPG,Sega,15.48,66,7.4,38,29.99,E10+,No,Blockbuster (15M+),-0.8,2020
G0709,Final Raid,Nintendo Switch,2024,RPG,Microsoft,1.88,78,8.0,29,39.99,T,No,Medium (1-5M),-0.2,2020
G0710,Lost Souls 1,PC,2018,Shooter,Capcom,14.8,84,7.3,9,69.99,E,Yes,High (5-15M),1.1,2010
G0711,Space Legacy 2,Nintendo Switch,2013,Action,Square Enix,2.75,75,7.9,33,29.99,T,Yes,Medium (1-5M),-0.4,2010
G0712,Storm Worlds 2,Nintendo Switch,2017,RPG,Sega,1.64,82,7.3,10,39.99,T,No,Medium (1-5M),0.9,2010
G0713,Storm Souls 1,PC,2024,Adventure,Square Enix,0.76,91,9.1,29,59.99,M,Yes,Low (<1M),0.0,2020
G0714,Shadow Odyssey,PlayStation,2018,Simulation,Electronic Arts,8.81,73,7.6,37,19.99,T,No,High (5-15M),-0.3,2010
G0715,Mega Legacy 3,PC,2020,Sports,Valve,15.62,81,6.9,17,49.99,E10+,No,Blockbuster (15M+),1.2,2020
G0716,Neon Souls 2,PlayStation,2022,Action,Sony Interactive,0.63,71,8.5,8,29.99,E10+,No,Low (<1M),-1.4,2020
G0717,Ancient Worlds 2,Nintendo Switch,2017,Racing,Sega,15.32,95,9.0,4,29.99,E,Yes,Blockbuster (15M+),0.5,2010
G0718,Storm Chronicles 2,Xbox,2014,Action,Electronic Arts,14.68,70,6.1,14,29.99,E10+,No,High (5-15M),0.9,2010
G0719,Ancient Warriors 1,PlayStation,2014,Action,Nintendo,28.08,67,6.2,17,49.99,M,Yes,Blockbuster (15M+),0.5,2010
G0720,Battle Worlds,Mobile,2021,Puzzle,Activision,0.87,70,7.9,49,14.99,M,Yes,Low (<1M),-0.9,2020
G0721,Cyber Warriors 3,PlayStation,2013,Sports,Take-Two,11.46,67,7.5,33,69.99,T,No,High (5-15M),-0.8,2010
G0722,Battle Legacy 2,PlayStation,2025,Action,Bandai Namco,13.57,68,6.5,17,39.99,T,No,High (5-15M),0.3,2020
G0723,Dark Legacy 3,PC,2022,Strategy,Nintendo,22.75,85,9.0,20,29.99,E10+,Yes,Blockbuster (15M+),-0.5,2020
G0724,Lost Rivals,Xbox,2017,Shooter,Epic Games,3.34,80,7.9,7,49.99,E,No,Medium (1-5M),0.1,2010
G0725,Shadow Age 2,PC,2021,Strategy,Ubisoft,0.88,53,4.8,12,39.99,E10+,Yes,Low (<1M),0.5,2020
G0726,Ancient Warriors 2,Xbox,2014,Action,Bandai Namco,7.63,68,6.4,66,19.99,T,Yes,High (5-15M),0.4,2010
G0727,Neon Tactics 2,Xbox,2016,Adventure,Square Enix,2.05,66,6.3,41,29.99,M,Yes,Medium (1-5M),0.3,2010
G0728,Epic Tactics,PC,2012,RPG,Microsoft,16.65,59,6.1,7,9.99,E,Yes,Blockbuster (15M+),-0.2,2010
G0729,Dragon Tactics 2,PlayStation,2016,Fighting,Sega,2.23,69,6.5,19,14.99,E,No,Medium (1-5M),0.4,2010
G0730,Lost Fury 3,PlayStation,2012,Action,Nintendo,7.65,66,5.9,15,29.99,E,No,High (5-15M),0.7,2010
G0731,Storm Legacy 1,Nintendo Switch,2022,Puzzle,Microsoft,0.42,77,7.3,12,19.99,M,Yes,Low (<1M),0.4,2020
G0732,Neon Tactics 1,PC,2013,Action,Ubisoft,18.72,84,9.6,17,29.99,T,Yes,Blockbuster (15M+),-1.2,2010
G0733,Cyber Arena 2,Nintendo Switch,2023,RPG,Valve,1.84,81,7.5,13,19.99,T,No,Medium (1-5M),0.6,2020
G0734,Iron Rivals 3,PC,2014,Fighting,Sega,0.95,91,9.8,45,29.99,E,Yes,Low (<1M),-0.7,2010
G0735,Legend Quest 3,PlayStation,2021,Shooter,Activision,1.69,78,8.2,37,49.99,E,No,Medium (1-5M),-0.4,2020
G0736,Ultra Warriors 1,Nintendo Switch,2016,Racing,Sega,16.09,70,6.7,13,59.99,M,No,Blockbuster (15M+),0.3,2010
G0737,Legend Warriors 1,PC,2024,Racing,Take-Two,34.78,40,3.3,19,39.99,M,No,Blockbuster (15M+),0.7,2020
G0738,Iron Dawn 2,Nintendo Switch,2018,Strategy,Sega,2.72,81,7.4,11,39.99,T,Yes,Medium (1-5M),0.7,2010
G0739,Final Age 1,Xbox,2016,Racing,Nintendo,2.45,58,5.6,11,29.99,E10+,Yes,Medium (1-5M),0.2,2010
G0740,Iron Warriors 3,Xbox,2021,RPG,Epic Games,9.8,78,7.4,13,69.99,M,No,High (5-15M),0.4,2020
G0741,Ultra Quest 2,Nintendo Switch,2014,Strategy,Epic Games,3.06,85,7.9,50,9.99,T,No,Medium (1-5M),0.6,2010
G0742,Final Raid 2,Mobile,2012,Racing,Take-Two,0.35,59,6.0,72,29.99,E,Yes,Low (<1M),-0.1,2010
G0743,Eternal Strike 1,PlayStation,2013,Shooter,Bandai Namco,9.27,62,5.5,38,39.99,M,Yes,High (5-15M),0.7,2010
G0744,Epic Rivals 2,PC,2018,Shooter,Bandai Namco,13.03,82,8.5,77,29.99,M,No,High (5-15M),-0.3,2010
G0745,Dragon Fury 1,Mobile,2024,Sports,Bandai Namco,0.33,96,9.3,7,29.99,E10+,No,Low (<1M),0.3,2020
G0746,Pixel Raid 1,PlayStation,2023,RPG,Sega,32.83,78,7.7,11,19.99,E10+,Yes,Blockbuster (15M+),0.1,2020
G0747,Lost Age 2,PC,2014,Action,Epic Games,3.5,69,6.1,26,59.99,M,Yes,Medium (1-5M),0.8,2010
G0748,Ultra Empire 2,PC,2022,Sports,Nintendo,0.74,66,6.8,11,29.99,E,No,Low (<1M),-0.2,2020
G0749,Lost Force 1,Nintendo Switch,2025,Shooter,Electronic Arts,10.25,87,8.7,15,29.99,M,Yes,High (5-15M),0.0,2020
G0750,Eternal Age 3,PlayStation,2012,Shooter,Square Enix,13.77,87,8.6,75,49.99,M,Yes,High (5-15M),0.1,2010
G0751,Lost Legacy 3,Xbox,2014,RPG,Microsoft,5.75,79,7.8,100,49.99,E,Yes,High (5-15M),0.1,2010
G0752,Legend Rivals 3,PC,2019,Sports,Nintendo,10.23,83,8.0,13,19.99,E,No,High (5-15M),0.3,2010
G0753,Shadow Chronicles 1,PlayStation,2024,Action,Epic Games,2.14,59,4.7,21,9.99,M,No,Medium (1-5M),1.2,2020
G0754,Battle Tactics 3,Mobile,2017,Shooter,Bandai Namco,13.19,82,7.7,13,69.99,M,No,High (5-15M),0.5,2010
G0755,Rising Legacy 2,Nintendo Switch,2018,Sports,Sony Interactive,2.47,60,4.3,22,29.99,E,No,Medium (1-5M),1.7,2010
G0756,Space Raid 3,Xbox,2018,Strategy,Sega,27.47,72,5.0,38,39.99,M,Yes,Blockbuster (15M+),2.2,2010
G0757,Cyber Legacy,PlayStation,2016,RPG,Capcom,3.84,70,7.4,58,49.99,E,No,Medium (1-5M),-0.4,2010
G0758,Epic Chronicles 2,PlayStation,2015,Shooter,Take-Two,2.22,71,6.0,85,29.99,T,Yes,Medium (1-5M),1.1,2010
G0759,Mega Age 3,Nintendo Switch,2024,Shooter,Capcom,12.12,77,9.7,11,59.99,M,Yes,High (5-15M),-2.0,2020
G0760,Storm Fury 1,PlayStation,2017,Adventure,Nintendo,2.06,63,7.0,10,19.99,E10+,Yes,Medium (1-5M),-0.7,2010
G0761,Neon Empire 3,PC,2012,RPG,Electronic Arts,15.41,72,7.0,75,49.99,M,Yes,Blockbuster (15M+),0.2,2010
G0762,Storm Arena 2,Mobile,2022,RPG,Bandai Namco,32.61,98,9.7,5,49.99,E10+,No,Blockbuster (15M+),0.1,2020
G0763,Neon Quest 1,PC,2023,Simulation,Capcom,26.59,64,6.7,9,59.99,E10+,No,Blockbuster (15M+),-0.3,2020
G0764,Pixel Arena 1,PC,2025,Puzzle,Square Enix,45.0,76,7.5,25,49.99,M,No,Blockbuster (15M+),0.1,2020
G0765,Mega Rivals 3,PC,2019,RPG,Activision,0.82,71,6.9,47,69.99,M,No,Low (<1M),0.2,2010
G0766,Final Souls 2,PlayStation,2022,Puzzle,Sega,3.5,88,7.7,13,39.99,E10+,Yes,Medium (1-5M),1.1,2020
G0767,Dark Warriors 2,Xbox,2023,Action,Sony Interactive,3.28,58,5.9,8,29.99,E10+,No,Medium (1-5M),-0.1,2020
G0768,Rising Empire,PC,2024,Adventure,Ubisoft,0.48,56,5.3,16,39.99,T,No,Low (<1M),0.3,2020
G0769,Final Quest 2,PC,2025,Adventure,Activision,0.81,73,6.9,18,14.99,T,No,Low (<1M),0.4,2020
G0770,Pixel Odyssey 1,PC,2024,Action,Epic Games,8.35,59,6.3,7,29.99,E,Yes,High (5-15M),-0.4,2020
G0771,Pixel Strike 3,PlayStation,2019,Adventure,Electronic Arts,45.0,79,7.7,34,39.99,T,No,Blockbuster (15M+),0.2,2010
G0772,Super Arena 3,PlayStation,2020,Simulation,Electronic Arts,4.94,53,5.0,80,9.99,T,No,Medium (1-5M),0.3,2020
G0773,Dragon Arena 1,Xbox,2016,RPG,Activision,36.2,77,7.4,50,29.99,M,Yes,Blockbuster (15M+),0.3,2010
G0774,Dragon Warriors 2,Nintendo Switch,2023,RPG,Activision,1.12,68,5.4,13,14.99,T,Yes,Medium (1-5M),1.4,2020
G0775,Super Tactics 1,PlayStation,2018,Sports,Valve,1.35,72,5.5,16,14.99,E10+,Yes,Medium (1-5M),1.7,2010
G0776,Iron Souls 2,PC,2020,Strategy,Nintendo,3.69,93,9.1,31,49.99,E,No,Medium (1-5M),0.2,2020
G0777,Dark Warriors 3,PlayStation,2014,Simulation,Nintendo,20.09,65,7.5,16,14.99,M,Yes,Blockbuster (15M+),-1.0,2010
G0778,Pixel Tactics 2,Xbox,2016,Adventure,Electronic Arts,8.84,74,7.1,57,9.99,T,No,High (5-15M),0.3,2010
G0779,Battle Arena 2,PC,2025,RPG,Square Enix,2.63,88,8.0,49,14.99,E10+,No,Medium (1-5M),0.8,2020
G0780,Legend Dawn 2,PC,2016,Action,Activision,10.42,77,7.0,81,29.99,E,No,High (5-15M),0.7,2010
G0781,Neon Strike 1,PlayStation,2014,Action,Valve,4.65,53,4.8,54,49.99,E,Yes,Medium (1-5M),0.5,2010
G0782,Battle Strike 2,PlayStation,2022,Adventure,Valve,19.94,85,6.8,52,39.99,E10+,Yes,Blockbuster (15M+),1.7,2020
G0783,Lost Strike 1,PC,2019,Puzzle,Take-Two,2.44,82,6.8,55,29.99,E10+,Yes,Medium (1-5M),1.4,2010
G0784,Lost Quest 1,Xbox,2025,RPG,Ubisoft,45.0,75,8.1,28,19.99,M,Yes,Blockbuster (15M+),-0.6,2020
G0785,Ultra Age,Mobile,2013,Strategy,Capcom,1.89,76,6.9,200,14.99,M,Yes,Medium (1-5M),0.7,2010
G0786,Epic Quest 1,PlayStation,2023,Puzzle,Capcom,0.85,70,7.1,36,49.99,T,No,Low (<1M),-0.1,2020
G0787,Iron Worlds 1,PlayStation,2024,Adventure,Take-Two,21.78,84,7.9,21,59.99,T,Yes,Blockbuster (15M+),0.5,2020
G0788,Battle Odyssey 3,Mobile,2024,Strategy,Electronic Arts,4.24,84,8.0,15,29.99,E,Yes,Medium (1-5M),0.4,2020
G0789,Dark Arena 2,Nintendo Switch,2023,Adventure,Take-Two,4.14,98,7.9,30,14.99,E10+,Yes,Medium (1-5M),1.9,2020
G0790,Rising Legacy 3,PlayStation,2025,RPG,Bandai Namco,16.16,98,9.8,30,19.99,E,No,Blockbuster (15M+),0.0,2020
G0791,Eternal Worlds 3,Nintendo Switch,2012,Sports,Bandai Namco,9.76,98,9.6,18,49.99,E,No,High (5-15M),0.2,2010
G0792,Ultra Arena 1,PC,2018,Shooter,Valve,3.86,62,5.5,30,19.99,E,No,Medium (1-5M),0.7,2010
G0793,Dragon Tactics 3,Xbox,2012,Action,Ubisoft,2.96,65,5.7,43,19.99,M,No,Medium (1-5M),0.8,2010
G0794,Shadow Dawn 1,PC,2025,Shooter,Bandai Namco,9.62,66,6.7,30,9.99,T,Yes,High (5-15M),-0.1,2020
G0795,Dragon Worlds 3,Nintendo Switch,2022,RPG,Capcom,7.59,75,7.7,37,39.99,E,Yes,High (5-15M),-0.2,2020
G0796,Rising Warriors,Xbox,2012,Shooter,Microsoft,3.73,64,4.6,37,49.99,T,Yes,Medium (1-5M),1.8,2010
G0797,Space Arena 1,Xbox,2021,Strategy,Epic Games,0.69,90,9.4,35,49.99,T,No,Low (<1M),-0.4,2020
G0798,Shadow Warriors 1,Xbox,2015,Shooter,Take-Two,1.82,76,8.1,5,9.99,E,Yes,Medium (1-5M),-0.5,2010
G0799,Lost Arena 2,Nintendo Switch,2017,Racing,Electronic Arts,0.24,83,9.6,16,59.99,E,No,Low (<1M),-1.3,2010
G0800,Cyber Raid,Xbox,2014,Shooter,Take-Two,13.31,81,7.9,12,14.99,M,No,High (5-15M),0.2,2010
G0801,Final Strike 2,PlayStation,2024,Simulation,Take-Two,20.25,62,6.7,18,39.99,T,Yes,Blockbuster (15M+),-0.5,2020
G0802,Mega Chronicles 3,Xbox,2021,Simulation,Electronic Arts,2.36,63,5.6,23,29.99,T,No,Medium (1-5M),0.7,2020
G0803,Neon Horizon,Nintendo Switch,2018,Sports,Epic Games,3.06,71,7.3,26,59.99,E10+,Yes,Medium (1-5M),-0.2,2010
G0804,Dragon Age 2,Mobile,2016,Adventure,Square Enix,1.86,90,6.1,32,19.99,T,Yes,Medium (1-5M),2.9,2010
G0805,Space Warriors 2,Nintendo Switch,2022,Action,Bandai Namco,9.49,42,5.0,14,49.99,M,No,High (5-15M),-0.8,2020
G0806,Eternal Strike 2,PlayStation,2024,Adventure,Ubisoft,3.14,93,9.6,65,59.99,M,Yes,Medium (1-5M),-0.3,2020
G0807,Space Chronicles 2,PC,2016,RPG,Microsoft,13.88,77,7.3,11,59.99,M,No,High (5-15M),0.4,2010
